TimeDelta,Length,Port,Protocol,Length,Info
0.000218,109,28201,TCP,109,40178  >  28201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,103,40178,TCP,103,"515  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,40178,TCP,103,"5811  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,40178,TCP,103,"6006  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000222,103,40178,TCP,103,"9500  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000256,109,28201,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  28201 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,103,40178,TCP,103,"515  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"5811  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,40178,TCP,103,"6006  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"9500  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000224,103,40178,TCP,103,"1277  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00023,103,40178,TCP,103,"1147  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000222,103,40178,TCP,103,"28201  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,109,7999,TCP,109,40178  >  7999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,40178,TCP,103,"1277  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,40178,TCP,103,"1147  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000252,103,40178,TCP,103,"28201  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,109,7999,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  7999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000219,109,1038,TCP,109,40178  >  1038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,25734,TCP,109,40178  >  25734 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,1038,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1038 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000148,109,25734,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  25734 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000221,109,1106,TCP,109,40178  >  1106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00029,109,1106,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1106 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,103,40178,TCP,103,"7999  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000313,103,40178,TCP,103,"1038  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,40178,TCP,103,"25734  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,40178,TCP,103,"1038  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"25734  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000222,109,4449,TCP,109,40178  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,40178,TCP,103,"1106  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000766,109,54045,TCP,109,40178  >  54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000157,109,4449,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000201,109,54045,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,103,40178,TCP,103,"1106  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,109,12000,TCP,109,40178  >  12000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000193,109,3007,TCP,109,40178  >  3007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,4900,TCP,109,40178  >  4900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,103,40178,TCP,103,"54045  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000269,103,40178,TCP,103,"4449  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,109,12000,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  12000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.0002,109,3007,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,103,40178,TCP,103,"54045  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,40178,TCP,103,"4449  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000267,109,4900,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  4900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000072,109,4900,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  4900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1021,TCP,109,40178  >  1021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000117,109,1021,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,1002,TCP,109,40178  >  1002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000117,109,1002,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,40178,TCP,103,"12000  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000274,103,40178,TCP,103,"3007  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000155,109,4900,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  4900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000205,109,1021,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,1002,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,40178,TCP,103,"12000  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"3007  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000265,109,700,TCP,109,40178  >  700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,1805,TCP,109,40178  >  1805 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,14238,TCP,109,40178  >  14238 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000195,109,700,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  700 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1805,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1805 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,14238,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  14238 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,2179,TCP,109,40178  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000198,109,6668,TCP,109,40178  >  6668 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,2179,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,6668,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  6668 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,44501,TCP,109,40178  >  44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000123,103,40178,TCP,103,"4900  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,40178,TCP,103,"4900  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,40178,TCP,103,"4900  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,40178,TCP,103,"1021  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,40178,TCP,103,"1002  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000312,103,40178,TCP,103,"700  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,40178,TCP,103,"1805  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,40178,TCP,103,"14238  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,40178,TCP,103,"2179  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,40178,TCP,103,"6668  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000188,109,44501,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000073,109,44501,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000545,103,40178,TCP,103,"4900  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000361,103,40178,TCP,103,"4900  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,40178,TCP,103,"1021  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"1002  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000212,103,40178,TCP,103,"700  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"1805  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,40178,TCP,103,"14238  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"2179  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"6668  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000278,109,44501,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,5987,TCP,109,40178  >  5987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,44501,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  44501 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,5987,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  5987 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000311,109,32772,TCP,109,40178  >  32772 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1096,TCP,109,40178  >  1096 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,5280,TCP,109,40178  >  5280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000142,109,32772,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  32772 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.00015,109,1096,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1096 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,5280,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  5280 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000314,109,146,TCP,109,40178  >  146 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,7800,TCP,109,40178  >  7800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,103,40178,TCP,103,"44501  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000221,103,40178,TCP,103,"5987  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,40178,TCP,103,"32772  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,103,40178,TCP,103,"1096  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,40178,TCP,103,"44501  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"44501  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000076,103,40178,TCP,103,"44501  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"44501  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,40178,TCP,103,"44501  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000128,103,40178,TCP,103,"44501  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,103,40178,TCP,103,"5987  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000074,103,40178,TCP,103,"5987  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,40178,TCP,103,"5987  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"5987  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"5987  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000078,103,40178,TCP,103,"5987  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"5987  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000204,103,40178,TCP,103,"32772  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,40178,TCP,103,"32772  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"32772  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,109,6567,TCP,109,40178  >  6567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000288,103,40178,TCP,103,"146  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00027,103,40178,TCP,103,"7800  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,40178,TCP,103,"32772  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"1096  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"5280  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000198,103,40178,TCP,103,"146  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,40178,TCP,103,"7800  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,109,6567,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  6567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,5850,TCP,109,40178  >  5850 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000253,109,2001,TCP,109,40178  >  2001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000157,109,6567,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  6567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000158,109,5850,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  5850 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,2001,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  2001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000217,109,1117,TCP,109,40178  >  1117 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000205,109,16016,TCP,109,40178  >  16016 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,1117,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1117 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000506,109,1163,TCP,109,40178  >  1163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000213,109,2121,TCP,109,40178  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000147,109,1163,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,2121,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  2121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000224,103,40178,TCP,103,"6567  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000219,103,40178,TCP,103,"5850  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,40178,TCP,103,"2001  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000313,103,40178,TCP,103,"1117  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000216,103,40178,TCP,103,"16016  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,109,1001,TCP,109,40178  >  1001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000287,103,40178,TCP,103,"1163  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,40178,TCP,103,"2121  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00021,103,40178,TCP,103,"6567  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000151,103,40178,TCP,103,"5850  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00015,109,1001,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,103,40178,TCP,103,"2001  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000149,103,40178,TCP,103,"1117  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"16016  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000148,103,40178,TCP,103,"1163  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,40178,TCP,103,"2121  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000218,109,50002,TCP,109,40178  >  50002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000207,103,40178,TCP,103,"1001  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,109,50002,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  50002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,103,40178,TCP,103,"1001  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000293,109,1113,TCP,109,40178  >  1113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,5679,TCP,109,40178  >  5679 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000159,109,5679,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  5679 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000205,103,40178,TCP,103,"50002  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000147,103,40178,TCP,103,"50002  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000073,103,40178,TCP,103,"50002  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000193,103,40178,TCP,103,"1113  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000072,103,40178,TCP,103,"1113  >  40178 [RST, ACK, Reserved] Seq=0 Ack=1564746780 Win=0[Malformed Packet]"
0.0003,109,7002,TCP,109,40178  >  7002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000117,109,7002,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  7002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000583,103,40178,TCP,103,"50002  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000222,109,7002,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  7002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000335,109,32781,TCP,109,40178  >  32781 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,7002,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  7002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,32781,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  32781 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000275,109,3918,TCP,109,40178  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,3371,TCP,109,40178  >  3371 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000201,109,3918,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000149,109,3371,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3371 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000216,109,49,TCP,109,40178  >  49 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000202,109,1028,TCP,109,40178  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,8090,TCP,109,40178  >  8090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000148,109,49,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  49 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1028,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000151,109,8090,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  8090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000275,109,1533,TCP,109,40178  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000143,109,26214,TCP,109,40178  >  26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000145,109,26214,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000275,103,40178,TCP,103,"1113  >  40178 [RST, ACK] Seq=4294967182 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"5679  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,40178,TCP,103,"7002  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000223,103,40178,TCP,103,"32781  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000317,103,40178,TCP,103,"3918  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000223,103,40178,TCP,103,"3371  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000217,103,40178,TCP,103,"49  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000227,103,40178,TCP,103,"1028  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00022,103,40178,TCP,103,"8090  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"1113  >  40178 [RST, ACK] Seq=4294967182 Ack=1 Win=0 Len=0"
0.000252,103,40178,TCP,103,"5679  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,40178,TCP,103,"7002  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,40178,TCP,103,"32781  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,40178,TCP,103,"3918  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,40178,TCP,103,"3371  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"49  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000146,103,40178,TCP,103,"1028  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000145,103,40178,TCP,103,"8090  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000211,109,17877,TCP,109,40178  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000152,109,5962,TCP,109,40178  >  5962 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000155,109,17877,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000282,109,5962,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  5962 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000218,109,7741,TCP,109,40178  >  7741 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000146,109,1066,TCP,109,40178  >  1066 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000215,103,40178,TCP,103,"1533  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00014,103,40178,TCP,103,"26214  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00021,103,40178,TCP,103,"17877  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.00021,103,40178,TCP,103,"5962  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000697,109,49175,TCP,109,40178  >  49175 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000291,109,3493,TCP,109,40178  >  3493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000206,109,3851,TCP,109,40178  >  3851 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000191,109,7070,TCP,109,40178  >  7070 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000356,109,1066,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  1066 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000193,109,49175,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  49175 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,3493,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,109,3851,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  3851 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000238,109,7070,TCP,109,[TCP Retransmission] [TCP Port numbers reused] 40178  >  7070 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
0.000144,103,40178,TCP,103,"1533  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000143,103,40178,TCP,103,"26214  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000144,103,40178,TCP,103,"17877  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000142,103,40178,TCP,103,"5962  >  40178 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
0.000274,109,1271,TCP,109,40178  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460
